datetime,open,high,low,close
3/21/2024 12:45,1480.4,1480.9,1476,1476.9
3/21/2024 12:48,1476.75,1477.65,1476,1477.35
3/21/2024 12:51,1477.4,1477.4,1475.35,1475.35
3/21/2024 12:54,1475.5,1475.9,1474.15,1475.3
3/21/2024 12:57,1475.45,1476.9,1475,1476.15
3/21/2024 13:00,1476.3,1477,1476,1477
3/21/2024 13:03,1476.95,1478.3,1476.3,1476.75
3/21/2024 13:06,1476.7,1477.45,1475.45,1477.4
3/21/2024 13:09,1477.25,1478.35,1476.75,1477.65
3/21/2024 13:12,1477.6,1478.45,1477,1478.25
3/21/2024 13:15,1478.2,1479.25,1476.5,1477.4
3/21/2024 13:18,1477.7,1478.9,1476.6,1478.4
3/21/2024 13:21,1478.45,1478.95,1477.35,1478.85
3/21/2024 13:24,1478.95,1479.15,1477.85,1478.35
3/21/2024 13:27,1478.75,1478.75,1476.95,1478.65
3/21/2024 13:30,1478.7,1478.75,1477.5,1477.5
3/21/2024 13:33,1477.75,1478.5,1476.95,1478.5
3/21/2024 13:36,1478.4,1480.15,1477.6,1479.9
3/21/2024 13:39,1479.85,1479.9,1477.65,1478.65
3/21/2024 13:42,1478.6,1479.8,1477.85,1479.2
3/21/2024 13:45,1479.25,1479.25,1478.05,1478.5
3/21/2024 13:48,1478.6,1480,1477.1,1479.25
3/21/2024 13:51,1479.1,1479.75,1478,1478.35
3/21/2024 13:54,1478.45,1480,1476.35,1479.2
3/21/2024 13:57,1479.25,1479.95,1478.1,1479.1
3/21/2024 14:00,1479,1481,1478.9,1480.75
3/21/2024 14:03,1480.8,1482,1480.5,1481.6
3/21/2024 14:06,1481.85,1481.95,1480.4,1480.7
3/21/2024 14:09,1480.8,1481.6,1480,1480.8
3/21/2024 14:12,1481.45,1481.6,1480,1481.35
3/21/2024 14:15,1481.3,1481.9,1480,1481.55
3/21/2024 14:18,1481.6,1482.4,1481.6,1481.85
3/21/2024 14:21,1481.9,1483,1481.75,1482.45
3/21/2024 14:24,1482.5,1483.2,1481.3,1481.85
3/21/2024 14:27,1481.9,1483,1481.2,1482.9
3/21/2024 14:30,1482.85,1484,1482.5,1483.85
3/21/2024 14:33,1484,1484,1481.9,1482.95
3/21/2024 14:36,1483,1483,1481.5,1482.1
3/21/2024 14:39,1482.15,1483.95,1481.8,1483.9
3/21/2024 14:42,1483.95,1485,1482.55,1484.25
3/21/2024 14:45,1484,1485,1483.45,1484
3/21/2024 14:48,1484.05,1484.15,1482.65,1482.95
3/21/2024 14:51,1483,1484.75,1480,1483.6
3/21/2024 14:54,1483.9,1483.9,1482.05,1482.75
3/21/2024 14:57,1482.8,1482.8,1481.3,1482.4
3/21/2024 15:00,1481.95,1484.85,1481.5,1484
3/21/2024 15:03,1484.4,1485,1482.75,1483
3/21/2024 15:06,1483.35,1485.05,1481.7,1484.7
3/21/2024 15:09,1484.55,1485.95,1484.2,1485.85
3/21/2024 15:12,1486.1,1486.8,1483.55,1483.9
3/21/2024 15:15,1483.7,1485.8,1483.7,1485
3/21/2024 15:18,1484.95,1485,1482.65,1483.1
3/21/2024 15:21,1483.6,1483.6,1481.9,1482.15
3/21/2024 15:24,1482.1,1484.85,1481.95,1484.85
3/21/2024 15:27,1484.45,1485,1477.75,1477.75
3/22/2024 9:15,1476.7,1485.9,1476.7,1481.95
3/22/2024 9:18,1481.65,1488.65,1480,1487.35
3/22/2024 9:21,1487.5,1487.95,1484.5,1487
3/22/2024 9:24,1487.1,1489.5,1481.9,1482.6
3/22/2024 9:27,1482.65,1484.65,1479.65,1480.25
3/22/2024 9:30,1480.65,1482.5,1479.3,1482.1
3/22/2024 9:33,1482.25,1485,1480.05,1483.95
3/22/2024 9:36,1483.75,1487.3,1482.95,1485.6
3/22/2024 9:39,1485.7,1486.8,1485.05,1485.95
3/22/2024 9:42,1486,1486.4,1481,1481
3/22/2024 9:45,1480.95,1482.5,1475.3,1479.9
3/22/2024 9:48,1480.1,1482,1478.8,1481.6
3/22/2024 9:51,1481.65,1482.6,1478.6,1480.9
3/22/2024 9:54,1481,1482.3,1480.4,1480.8
3/22/2024 9:57,1480.85,1483.75,1480.85,1483.3
3/22/2024 10:00,1483.75,1487,1483.75,1486.7
3/22/2024 10:03,1486.5,1488.75,1486.25,1487.8
3/22/2024 10:06,1488.35,1488.4,1486.75,1486.9
3/22/2024 10:09,1486.85,1487.95,1486,1487.3
3/22/2024 10:12,1487.25,1488.4,1487.1,1487.1
3/22/2024 10:15,1487,1487.7,1486.05,1486.9
3/22/2024 10:18,1486.85,1487.5,1485.55,1486.8
3/22/2024 10:21,1486.95,1487,1485.6,1485.95
3/22/2024 10:24,1486.2,1487.1,1485.9,1486.9
3/22/2024 10:27,1486.85,1489.4,1486.25,1487.85
3/22/2024 10:30,1488.15,1488.9,1487.25,1487.75
3/22/2024 10:33,1488.05,1489.25,1487.6,1488.65
3/22/2024 10:36,1488.8,1490.15,1488.1,1490
3/22/2024 10:39,1489.65,1491,1485.7,1485.85
3/22/2024 10:42,1485.75,1489.05,1485.75,1488.2
3/22/2024 10:45,1488.4,1488.6,1487.65,1488
3/22/2024 10:48,1488.1,1488.55,1488,1488.55
3/22/2024 10:51,1488.35,1490.85,1488.2,1490.6
3/22/2024 10:54,1490.65,1491,1489.35,1490.1
3/22/2024 10:57,1490.2,1490.25,1488.85,1489.7
3/22/2024 11:00,1490.05,1490.9,1489.5,1490.15
3/22/2024 11:03,1490.2,1490.6,1489.6,1490.3
3/22/2024 11:06,1490.8,1490.8,1489.55,1490.05
3/22/2024 11:09,1489.85,1490.8,1489.5,1490.6
3/22/2024 11:12,1490.55,1490.8,1489.95,1490.15
3/22/2024 11:15,1490.3,1492.9,1490.05,1492
3/22/2024 11:18,1491.95,1493.7,1491.65,1493.25
3/22/2024 11:21,1493.2,1493.5,1492.2,1493.45
3/22/2024 11:24,1493.4,1493.95,1492.7,1493.5
3/22/2024 11:27,1493.75,1495,1493.1,1494.45
3/22/2024 11:30,1494.6,1494.75,1492.5,1492.85
3/22/2024 11:33,1492.8,1495.5,1492.8,1495.5
3/22/2024 11:36,1495.45,1496,1495,1495.5
3/22/2024 11:39,1495.4,1496.2,1495,1495.55
3/22/2024 11:42,1495.4,1495.6,1495,1495.25
3/22/2024 11:45,1495.15,1495.65,1494.25,1495.3
3/22/2024 11:48,1495.25,1498.2,1495,1497.75
3/22/2024 11:51,1497.7,1499.45,1497,1499
3/22/2024 11:54,1498.45,1499.5,1497.9,1498.95
3/22/2024 11:57,1498.9,1499.45,1498.2,1499.35
3/22/2024 12:00,1499.3,1499.5,1497.5,1498.1
3/22/2024 12:03,1498.4,1498.4,1497,1497
3/22/2024 12:06,1497.05,1499.95,1497,1499.95
3/22/2024 12:09,1499.9,1500.9,1499.6,1500.15
3/22/2024 12:12,1500,1500.8,1499.35,1500.65
3/22/2024 12:15,1500.45,1500.7,1497,1498.65
3/22/2024 12:18,1498.25,1500,1498,1498.25
3/22/2024 12:21,1498.3,1499.25,1498.15,1498.35
3/22/2024 12:24,1498.3,1500.05,1498.3,1499.9
3/22/2024 12:27,1499.95,1500.5,1499.3,1500
3/22/2024 12:30,1500.05,1500.05,1499.15,1499.6
3/22/2024 12:33,1499.95,1500.4,1499.8,1500.05
3/22/2024 12:36,1500,1500.7,1499.9,1500
3/22/2024 12:39,1500.3,1500.7,1499.9,1500
3/22/2024 12:42,1500.1,1501.5,1499.55,1499.8
3/22/2024 12:45,1499.85,1500,1499.7,1499.95
3/22/2024 12:48,1500,1500,1499.85,1499.95
3/22/2024 12:51,1500,1500.7,1499.85,1500.55
3/22/2024 12:54,1500.05,1501.55,1500.05,1501.55
3/22/2024 12:57,1501.8,1502.4,1501,1501.75
3/22/2024 13:00,1500.75,1502.95,1500,1502.1
3/22/2024 13:03,1502,1502.55,1500.15,1500.6
3/22/2024 13:06,1500.55,1501,1500,1500.8
3/22/2024 13:09,1500.7,1501.2,1500.7,1501
3/22/2024 13:12,1501.05,1502,1500.95,1501.85
3/22/2024 13:15,1501.9,1503.25,1501.45,1503.2
3/22/2024 13:18,1503.1,1503.8,1503.1,1503.8
3/22/2024 13:21,1503.85,1504.35,1503.8,1504.25
3/22/2024 13:24,1504.1,1504.3,1500.9,1501.55
3/22/2024 13:27,1501.6,1501.9,1500.1,1501.8
3/22/2024 13:30,1501.65,1503,1501.55,1502.85
3/22/2024 13:33,1502.95,1503.25,1501.35,1501.5
3/22/2024 13:36,1501.6,1502.1,1500,1500
3/22/2024 13:39,1500.2,1500.55,1499.75,1500.3
3/22/2024 13:42,1500.2,1501.75,1499.95,1501.55
3/22/2024 13:45,1501.65,1501.65,1500,1501
3/22/2024 13:48,1501.05,1501.95,1501,1501.5
3/22/2024 13:51,1501.45,1503,1501.4,1502.75
3/22/2024 13:54,1502.5,1503.7,1501.9,1503.5
3/22/2024 13:57,1503.75,1504,1502.5,1502.65
3/22/2024 14:00,1502.5,1503.9,1502.35,1503.25
3/22/2024 14:03,1503.3,1504,1502.5,1502.9
3/22/2024 14:06,1503.25,1504,1502.55,1504
3/22/2024 14:09,1504.2,1506.9,1504.2,1505.25
3/22/2024 14:12,1505,1506.5,1504.95,1506.4
3/22/2024 14:15,1506.45,1508,1506.35,1507.2
3/22/2024 14:18,1507.6,1507.95,1506,1506.7
3/22/2024 14:21,1506.95,1507.95,1506,1506.85
3/22/2024 14:24,1507,1507.15,1506.1,1507
3/22/2024 14:27,1506.9,1509.5,1506.85,1509.25
3/22/2024 14:30,1509.15,1509.95,1509.15,1509.5
3/22/2024 14:33,1509.7,1509.7,1508,1508.5
3/22/2024 14:36,1508.65,1509.9,1508.35,1509.8
3/22/2024 14:39,1509.7,1509.9,1507.95,1508.05
3/22/2024 14:42,1508,1510.2,1508,1509.95
3/22/2024 14:45,1510.05,1511.2,1509.2,1509.95
3/22/2024 14:48,1510,1510.55,1508.8,1508.9
3/22/2024 14:51,1509,1510,1508.9,1509.95
3/22/2024 14:54,1509.4,1509.9,1509,1509.7
3/22/2024 14:57,1509.9,1510,1508.1,1508.65
3/22/2024 15:00,1508.6,1508.75,1505.1,1508.7
3/22/2024 15:03,1508.75,1509.2,1507.5,1507.5
3/22/2024 15:06,1507.45,1509,1506.8,1507.65
3/22/2024 15:09,1507.7,1508.9,1507.35,1508.45
3/22/2024 15:12,1508.1,1510.15,1507.7,1509.8
3/22/2024 15:15,1509.7,1510.8,1508.9,1510.8
3/22/2024 15:18,1510.5,1511.95,1510.15,1511.1
3/22/2024 15:21,1511.15,1511.15,1508.05,1509.15
3/22/2024 15:24,1509.1,1510.25,1508.25,1509.5
3/22/2024 15:27,1512,1520.35,1510.55,1518
3/26/2024 9:15,1512.9,1521.6,1512.15,1520.75
3/26/2024 9:18,1521.05,1523,1518.75,1520.35
3/26/2024 9:21,1520.25,1523.4,1520.25,1523.4
3/26/2024 9:24,1523.1,1523.6,1521,1521.9
3/26/2024 9:27,1521.75,1522.65,1516.3,1521.25
3/26/2024 9:30,1521.1,1522.45,1518.95,1520.4
3/26/2024 9:33,1520.35,1521.7,1518,1521.15
3/26/2024 9:36,1521.3,1521.95,1520,1521.35
3/26/2024 9:39,1521.55,1522.75,1518.9,1520.25
3/26/2024 9:42,1520.45,1520.45,1518.1,1519.55
3/26/2024 9:45,1519.3,1519.3,1516.45,1516.55
3/26/2024 9:48,1517.15,1519.8,1516.55,1519.8
3/26/2024 9:51,1519.6,1519.8,1516.05,1517.4
3/26/2024 9:54,1517.2,1519.8,1517.05,1518.9
3/26/2024 9:57,1518.6,1518.8,1517,1517.5
3/26/2024 10:00,1517.1,1517.85,1516.4,1516.65
3/26/2024 10:03,1516.75,1517.9,1513.1,1515.1
3/26/2024 10:06,1515.3,1515.55,1514.3,1515
3/26/2024 10:09,1514.95,1514.95,1509.5,1511.6
3/26/2024 10:12,1511.7,1512.5,1511.4,1512.3
3/26/2024 10:15,1511.9,1515.3,1511.9,1513.1
3/26/2024 10:18,1513.15,1513.55,1510.1,1510.7
3/26/2024 10:21,1510.65,1511.85,1510.1,1510.75
3/26/2024 10:24,1510.7,1510.75,1507.8,1508.4
3/26/2024 10:27,1507.7,1509,1507.25,1508.3
3/26/2024 10:30,1508.75,1511.8,1508.35,1510
3/26/2024 10:33,1510.05,1510.2,1508.55,1509.85
3/26/2024 10:36,1509.8,1510.3,1507.5,1507.5
3/26/2024 10:39,1507.55,1508.35,1506.55,1507.3
3/26/2024 10:42,1507.35,1507.4,1505.25,1505.85
3/26/2024 10:45,1506.1,1506.15,1503.4,1504.4
3/26/2024 10:48,1505,1506.6,1504.65,1505.7
3/26/2024 10:51,1505.65,1505.9,1504.65,1504.75
3/26/2024 10:54,1504.8,1505.05,1503.75,1504.7
3/26/2024 10:57,1504.65,1504.75,1502.5,1503.1
3/26/2024 11:00,1502.9,1504.6,1502.25,1504.45
3/26/2024 11:03,1504.25,1506.25,1504.2,1505.2
3/26/2024 11:06,1505.05,1507.45,1505,1506.3
3/26/2024 11:09,1506.35,1507.1,1504.55,1505.1
3/26/2024 11:12,1505.15,1505.55,1504.1,1505.2
3/26/2024 11:15,1505.3,1505.4,1502.25,1504.55
3/26/2024 11:18,1504.5,1505.45,1504.5,1504.55
3/26/2024 11:21,1504.5,1505.85,1502.5,1505.75
3/26/2024 11:24,1505.35,1508.2,1505.1,1507.65
3/26/2024 11:27,1507.95,1509.95,1507.55,1509.2
3/26/2024 11:30,1509.5,1510.5,1508.5,1509.85
3/26/2024 11:33,1510.15,1513.5,1509.55,1511.9
3/26/2024 11:36,1511.7,1512.25,1509.95,1511
3/26/2024 11:39,1510.65,1512.65,1510.65,1512.65
3/26/2024 11:42,1512.4,1515.45,1512.4,1515.45
3/26/2024 11:45,1515.4,1516.95,1514.05,1516.3
3/26/2024 11:48,1516.2,1516.75,1515.45,1516.6
3/26/2024 11:51,1516.55,1516.65,1513.25,1514.65
3/26/2024 11:54,1514.5,1515,1510.65,1510.85
3/26/2024 11:57,1510.8,1510.9,1508.65,1510
3/26/2024 12:00,1509.8,1510.35,1509.5,1510.35
3/26/2024 12:03,1510.3,1510.8,1508.05,1508.35
3/26/2024 12:06,1508.15,1510.3,1508.1,1509.8
3/26/2024 12:09,1509.75,1509.85,1507.15,1507.45
3/26/2024 12:12,1508.05,1509.1,1506.9,1508.85
3/26/2024 12:15,1508.35,1509.65,1507.85,1508.5
3/26/2024 12:18,1507.9,1509.95,1507.85,1509.8
3/26/2024 12:21,1509.5,1510.05,1508.8,1509.85
3/26/2024 12:24,1509.75,1510.5,1508.25,1508.85
3/26/2024 12:27,1508.9,1508.9,1506.65,1508
3/26/2024 12:30,1508.1,1509.05,1507.5,1507.9
3/26/2024 12:33,1507.95,1508.8,1507,1507.15
3/26/2024 12:36,1507.1,1507.2,1505.7,1505.9
3/26/2024 12:39,1506.45,1506.65,1505.35,1506.65
3/26/2024 12:42,1506.5,1506.5,1505.2,1505.2
3/26/2024 12:45,1505.45,1507.55,1505.15,1506.35
3/26/2024 12:48,1506.4,1507.5,1506,1506.5
3/26/2024 12:51,1506.4,1507.8,1506.4,1507.1
3/26/2024 12:54,1507.15,1508.2,1506.15,1506.55
3/26/2024 12:57,1506.35,1507.2,1505.75,1506.95
3/26/2024 13:00,1507,1507.25,1505.1,1507.05
3/26/2024 13:03,1506.8,1510.1,1506.8,1509.65
3/26/2024 13:06,1510.05,1510.1,1509,1509.85
3/26/2024 13:09,1509.8,1510.2,1509.05,1509.95
3/26/2024 13:12,1509.75,1510.2,1509.5,1510.1
3/26/2024 13:15,1510.05,1510.2,1509.8,1510.2
3/26/2024 13:18,1510.15,1510.35,1509.95,1510.3
3/26/2024 13:21,1510.25,1510.35,1509.35,1509.85
3/26/2024 13:24,1509.9,1510.35,1509.3,1510.25
3/26/2024 13:27,1510.05,1510.35,1508.2,1510.1
3/26/2024 13:30,1510.15,1510.2,1508.1,1510.2
3/26/2024 13:33,1510.25,1510.35,1509.4,1509.5
3/26/2024 13:36,1509.45,1510.2,1509,1509.6
3/26/2024 13:39,1509.15,1510.2,1508.2,1509.6
3/26/2024 13:42,1509.7,1510,1508.85,1509.35
3/26/2024 13:45,1509.15,1509.75,1508,1508.15
3/26/2024 13:48,1508.05,1510.2,1508,1509.8
3/26/2024 13:51,1509.3,1510.35,1508.9,1510.35
3/26/2024 13:54,1510.2,1510.35,1508.85,1510.1
3/26/2024 13:57,1510.05,1510.35,1509.4,1510.05
3/26/2024 14:00,1510,1510.35,1510,1510.35
3/26/2024 14:03,1510.3,1511.75,1509.75,1511.45
3/26/2024 14:06,1511.3,1511.45,1509.65,1509.9
3/26/2024 14:09,1509.8,1510.05,1509.5,1509.5
3/26/2024 14:12,1509.9,1510.25,1508,1509.8
3/26/2024 14:15,1509.75,1510,1509.65,1510
3/26/2024 14:18,1509.95,1511,1509.8,1509.8
3/26/2024 14:21,1510.05,1510.05,1509.5,1509.55
3/26/2024 14:24,1509.6,1510.1,1508.95,1509.75
3/26/2024 14:27,1509.9,1510.2,1509.05,1509.7
3/26/2024 14:30,1509.45,1509.85,1509,1509.4
3/26/2024 14:33,1509.5,1510.15,1509.15,1510.1
3/26/2024 14:36,1510,1510.55,1508,1510.05
3/26/2024 14:39,1510,1511.2,1509.7,1510.75
3/26/2024 14:42,1510.7,1510.75,1509.7,1510.1
3/26/2024 14:45,1509.95,1510.75,1509.35,1510.45
3/26/2024 14:48,1510.4,1511,1509,1510.95
3/26/2024 14:51,1511,1513.45,1510.75,1513.3
3/26/2024 14:54,1512.85,1515.85,1511.95,1514.65
3/26/2024 14:57,1515,1517.55,1514.55,1517.35
3/26/2024 15:00,1517.45,1520.75,1516.9,1516.95
3/26/2024 15:03,1516.85,1518.9,1516,1518.6
3/26/2024 15:06,1518.65,1519.85,1518.6,1519.25
3/26/2024 15:09,1519.3,1520.7,1516.9,1517.85
3/26/2024 15:12,1517.95,1519.15,1516.25,1518.85
3/26/2024 15:15,1519.35,1520.05,1515.45,1518.15
3/26/2024 15:18,1518.3,1519,1518.05,1519
3/26/2024 15:21,1519.3,1520.2,1519,1520.2
3/26/2024 15:24,1520.15,1521.5,1517.2,1519.35
3/26/2024 15:27,1519.3,1522.4,1515,1520
3/27/2024 9:15,1520,1526.1,1519.75,1522.15
3/27/2024 9:18,1522.8,1524.9,1520.6,1522.35
3/27/2024 9:21,1521.95,1522.3,1519.15,1520.7
3/27/2024 9:24,1520.5,1521.75,1516.75,1516.75
3/27/2024 9:27,1517,1518.15,1514.45,1515.85
3/27/2024 9:30,1515.6,1518.9,1515.6,1518.1
3/27/2024 9:33,1518.35,1519.3,1517.55,1518.7
3/27/2024 9:36,1518.85,1520.5,1518,1518.75
3/27/2024 9:39,1518.6,1520.25,1517.2,1520.15
3/27/2024 9:42,1520.25,1522.9,1518.55,1521.95
3/27/2024 9:45,1522.25,1523,1521.95,1523
3/27/2024 9:48,1522.9,1523,1521.7,1522.7
3/27/2024 9:51,1522.65,1522.8,1517.6,1517.6
3/27/2024 9:54,1518.15,1520.9,1518.1,1520.05
3/27/2024 9:57,1520.35,1521,1519,1520.9
3/27/2024 10:00,1520.85,1524,1520.15,1523.4
3/27/2024 10:03,1523.8,1525.15,1523.15,1523.9
3/27/2024 10:06,1523.55,1525,1522.85,1524.2
3/27/2024 10:09,1524.5,1525.3,1523.85,1525.25
3/27/2024 10:12,1525.3,1527.3,1524.4,1526.75
3/27/2024 10:15,1526.8,1527.3,1525.45,1526.45
3/27/2024 10:18,1526.4,1526.9,1525.6,1526.55
3/27/2024 10:21,1526.15,1528.85,1526.15,1528.85
3/27/2024 10:24,1528.65,1528.95,1525.5,1525.95
3/27/2024 10:27,1526.55,1527.55,1524.55,1524.65
3/27/2024 10:30,1524.9,1526.1,1523.5,1525.9
3/27/2024 10:33,1525.85,1528.5,1525,1527.5
3/27/2024 10:36,1527.9,1527.9,1523.3,1524.9
3/27/2024 10:39,1524.5,1525.45,1522.55,1524.05
3/27/2024 10:42,1524.2,1525.55,1522.05,1523.55
3/27/2024 10:45,1523.4,1524.5,1521.6,1522.3
3/27/2024 10:48,1522.05,1524,1520.45,1523.95
3/27/2024 10:51,1523.25,1524.55,1522.55,1522.55
3/27/2024 10:54,1522.5,1524.9,1522.4,1523.95
3/27/2024 10:57,1524.4,1526.65,1523.55,1524
3/27/2024 11:00,1524.4,1527.8,1523.6,1527.35
3/27/2024 11:03,1527.65,1531,1526.8,1529.05
3/27/2024 11:06,1529.75,1530.95,1528.3,1529
3/27/2024 11:09,1529.55,1529.7,1525,1526.9
3/27/2024 11:12,1527.45,1527.95,1525.65,1527.6
3/27/2024 11:15,1527.05,1530.1,1526.05,1528.6
3/27/2024 11:18,1528.2,1528.85,1527,1528.05
3/27/2024 11:21,1528.1,1529.65,1527.45,1527.65
3/27/2024 11:24,1527.7,1528.25,1526.3,1526.95
3/27/2024 11:27,1526.9,1529,1526.3,1528.4
3/27/2024 11:30,1528.85,1529.95,1528.4,1529.6
3/27/2024 11:33,1529.65,1530,1528.7,1529.85
3/27/2024 11:36,1529.95,1531.3,1529.75,1530.9
3/27/2024 11:39,1531,1533.3,1530.9,1532.9
3/27/2024 11:42,1532.95,1533,1531.35,1531.75
3/27/2024 11:45,1531.9,1531.9,1529.25,1531.15
3/27/2024 11:48,1531.25,1531.9,1529.9,1531.2
3/27/2024 11:51,1530.7,1533,1530.7,1532.85
3/27/2024 11:54,1532.9,1534,1532.6,1533.55
3/27/2024 11:57,1533.9,1534.9,1532.7,1532.7
3/27/2024 12:00,1533.45,1533.95,1532.55,1533.3
3/27/2024 12:03,1533.45,1534.2,1531.05,1531.05
3/27/2024 12:06,1531.25,1532.5,1530.65,1531.55
3/27/2024 12:09,1531.25,1532.05,1528.95,1530.45
3/27/2024 12:12,1530.4,1531.8,1530.2,1531.8
3/27/2024 12:15,1531.75,1532.5,1530.9,1531.75
3/27/2024 12:18,1531.9,1532.5,1531.5,1532.4
3/27/2024 12:21,1532.15,1532.4,1531.2,1531.75
3/27/2024 12:24,1531.85,1531.95,1530.15,1530.25
3/27/2024 12:27,1530.9,1532,1529.55,1529.7
3/27/2024 12:30,1529.65,1531,1527.8,1528.85
3/27/2024 12:33,1528.8,1530.15,1528.2,1530.1
3/27/2024 12:36,1530.15,1531,1529.75,1530.05
3/27/2024 12:39,1529.6,1530.35,1529,1529.75
3/27/2024 12:42,1529.8,1530.5,1529.25,1529.25
3/27/2024 12:45,1529.4,1530.85,1529.05,1529.45
3/27/2024 12:48,1529.75,1530.9,1529.35,1530.1
3/27/2024 12:51,1530.35,1531.95,1530,1531.5
3/27/2024 12:54,1531.75,1533.85,1531.65,1533.85
3/27/2024 12:57,1533.7,1534.45,1533.05,1533.45
3/27/2024 13:00,1533.85,1533.95,1532.35,1532.5
3/27/2024 13:03,1533.05,1533.95,1532.65,1532.9
3/27/2024 13:06,1533.15,1533.35,1531.55,1532.6
3/27/2024 13:09,1532.9,1533,1529.5,1531.45
3/27/2024 13:12,1532,1533.5,1531.45,1533.05
3/27/2024 13:15,1533.5,1533.5,1532.4,1532.85
3/27/2024 13:18,1533,1533,1531.85,1532.5
3/27/2024 13:21,1532.55,1532.6,1531.55,1532
3/27/2024 13:24,1531.9,1532.5,1531.55,1532.35
3/27/2024 13:27,1532.3,1532.35,1530,1531
3/27/2024 13:30,1530.85,1532.35,1530.8,1532.35
3/27/2024 13:33,1532.25,1532.35,1530.85,1531.35
3/27/2024 13:36,1531,1531.95,1530.5,1531.5
3/27/2024 13:39,1531.1,1531.8,1530.35,1530.8
3/27/2024 13:42,1530.95,1531.45,1530.2,1530.2
3/27/2024 13:45,1530.7,1531,1529.45,1529.5
3/27/2024 13:48,1529.8,1531,1529.1,1530.05
3/27/2024 13:51,1530.25,1530.55,1530,1530.2
3/27/2024 13:54,1530.15,1530.6,1530,1530
3/27/2024 13:57,1530.35,1532.5,1530.25,1531.85
3/27/2024 14:00,1532,1535.45,1531.95,1535
3/27/2024 14:03,1535.2,1535.95,1534.4,1535.25
3/27/2024 14:06,1535.15,1535.3,1533.4,1533.45
3/27/2024 14:09,1533.65,1534.85,1533.5,1534.15
3/27/2024 14:12,1534.65,1534.8,1533.25,1534.15
3/27/2024 14:15,1534.2,1534.25,1532.7,1533.4
3/27/2024 14:18,1533.75,1533.75,1532,1532.2
3/27/2024 14:21,1532.5,1536.25,1532.4,1536
3/27/2024 14:24,1536.1,1539,1535.15,1538.75
3/27/2024 14:27,1538.9,1540,1538.55,1540
3/27/2024 14:30,1539.95,1542.9,1539.7,1542.45
3/27/2024 14:33,1542.55,1542.55,1538.85,1540.55
3/27/2024 14:36,1540.6,1540.75,1537.65,1539.75
3/27/2024 14:39,1539.5,1539.85,1536.45,1537
3/27/2024 14:42,1536.85,1537.4,1535.3,1536
3/27/2024 14:45,1535.95,1536.25,1533.4,1534.45
3/27/2024 14:48,1534.55,1535.15,1531.5,1532.15
3/27/2024 14:51,1532.85,1533.65,1531.65,1531.7
3/27/2024 14:54,1531.65,1533.75,1530.85,1532.75
3/27/2024 14:57,1532.2,1533.75,1531.55,1532.85
3/27/2024 15:00,1533.35,1534.7,1530,1530.5
3/27/2024 15:03,1530.9,1533.45,1530.55,1532.15
3/27/2024 15:06,1532.75,1535.3,1531.8,1533.25
3/27/2024 15:09,1533.9,1534.75,1532.4,1534.5
3/27/2024 15:12,1533.85,1535.95,1532.9,1534.1
3/27/2024 15:15,1533.85,1536.4,1532.45,1533.65
3/27/2024 15:18,1534.5,1535,1532.6,1534.2
3/27/2024 15:21,1533.65,1536.1,1533.5,1534.6
3/27/2024 15:24,1534.4,1535.45,1532.3,1533.4
3/27/2024 15:27,1534.25,1535.95,1530,1534
3/28/2024 9:15,1536,1542.55,1534.85,1537.3
3/28/2024 9:18,1537.25,1541.5,1536,1541.15
3/28/2024 9:21,1541.35,1542.3,1539.3,1541.35
3/28/2024 9:24,1541,1543.95,1540.45,1541.75
3/28/2024 9:27,1541.7,1543.45,1539.65,1540.2
3/28/2024 9:30,1540.15,1542.8,1537.5,1542.8
3/28/2024 9:33,1542.7,1542.7,1539.35,1541.15
3/28/2024 9:36,1541.1,1541.35,1533.8,1535.95
3/28/2024 9:39,1536,1541.8,1535.6,1541.2
3/28/2024 9:42,1540.8,1544.55,1540.8,1544.45
3/28/2024 9:45,1543.85,1544.45,1540.65,1541.65
3/28/2024 9:48,1541.4,1545.8,1540.35,1544
3/28/2024 9:51,1543.65,1546.25,1543.45,1543.95
3/28/2024 9:54,1544.5,1545.55,1540.35,1543.2
3/28/2024 9:57,1543.1,1543.2,1539.95,1541.95
3/28/2024 10:00,1542,1542.4,1539.9,1541.9
3/28/2024 10:03,1541.4,1544.6,1540.9,1544
3/28/2024 10:06,1544.1,1545.3,1543.3,1544.8
3/28/2024 10:09,1544.95,1545.05,1543.15,1544.45
3/28/2024 10:12,1544.25,1545.5,1543.05,1545.25
3/28/2024 10:15,1545.35,1551,1545.25,1550.6
3/28/2024 10:18,1550.85,1552.35,1548.25,1552.3
3/28/2024 10:21,1552.5,1552.5,1549.45,1549.95
3/28/2024 10:24,1549.35,1549.65,1547.05,1547.25
3/28/2024 10:27,1547.5,1549.15,1546,1548.9
3/28/2024 10:30,1548.3,1549.5,1546.05,1548.55
3/28/2024 10:33,1549,1552.45,1548,1552.4
3/28/2024 10:36,1552.45,1553.45,1550.7,1551.95
3/28/2024 10:39,1551.9,1551.9,1548,1548.75
3/28/2024 10:42,1548.8,1550.3,1547.15,1547.5
3/28/2024 10:45,1547.05,1548,1545.55,1546
3/28/2024 10:48,1545.9,1548.05,1545.2,1546.55
3/28/2024 10:51,1546.75,1548.2,1546.05,1546.6
3/28/2024 10:54,1546.75,1547,1545.45,1546.6
3/28/2024 10:57,1546.75,1547.2,1546.1,1547.2
